<DATE>;<TIME>;<LAST>;<VOL>;<ID>;<OPER>
19/11/20;16:00:00;76.3144000;76.3713000;76.1830000;76.2587000;40617
19/11/20;17:00:00;76.2892000;76.4587300;76.1946000;76.3350000;42409
19/11/20;18:00:00;76.3439300;76.4998000;76.2897000;76.3461000;52916
19/11/20;19:00:00;76.3550000;76.3621000;76.1474000;76.3231000;36143
19/11/20;20:00:00;76.3229000;76.3432200;76.1849000;76.3169500;34119
19/11/20;21:00:00;76.3169500;76.3789000;76.2384000;76.3080000;31264
19/11/20;22:00:00;76.3030000;76.3102100;76.1974000;76.2433100;23238
19/11/20;23:00:00;76.2249000;76.2437000;76.0116000;76.0525000;27402
20/11/20;00:00:00;76.0525000;76.1160000;75.9830000;76.0343000;23208
20/11/20;01:00:00;76.0623000;76.2530000;75.9050000;76.1925000;894
20/11/20;02:00:00;76.2292000;76.4380000;75.8990000;76.2468000;525
20/11/20;03:00:00;76.2750000;76.4662000;75.9890000;76.4216000;82
20/11/20;04:00:00;76.4207000;76.4380000;76.0870000;76.1906000;17
20/11/20;05:00:00;76.1892000;76.4441000;76.0980000;76.1839000;44
20/11/20;06:00:00;76.4278000;76.5096000;75.9070000;76.4826000;347
20/11/20;07:00:00;76.4828000;76.5056000;75.8930000;76.4774000;504
20/11/20;08:00:00;76.4508000;76.5094000;75.8970000;76.3902000;369
20/11/20;09:00:00;76.3898000;76.4119000;75.9080000;76.0870000;761
20/11/20;10:00:00;76.1713000;76.2500000;76.0310000;76.1320000;1487
20/11/20;11:00:00;76.1568000;76.1568000;75.8100000;76.1139100;59683
20/11/20;12:00:00;76.1100000;76.2090000;76.0000000;76.1220000;58888
20/11/20;13:00:00;76.1152000;76.2299000;76.0593000;76.2125000;65219
20/11/20;14:00:00;76.1677000;76.2381200;75.9383000;76.0766000;70787
20/11/20;15:00:00;76.0809100;76.1240000;75.9417000;76.0400000;58183
20/11/20;16:00:00;76.0400000;76.1754000;75.9726000;76.1022100;47121
20/11/20;17:00:00;76.0869000;76.1426100;75.9901000;76.1070000;54349
20/11/20;18:00:00;76.1175000;76.1812600;76.0240000;76.1500000;75120
20/11/20;19:00:00;76.1355000;76.1901000;75.9910000;76.0917000;49747
20/11/20;20:00:00;76.0925000;76.2099000;76.0251000;76.1793000;35670
20/11/20;21:00:00;76.1460000;76.2674100;76.1399000;76.2275000;35209
20/11/20;22:00:00;76.2340100;76.2400800;76.1220000;76.1900000;23235
20/11/20;23:00:00;76.1870000;76.2500800;76.1177000;76.2170000;32997
21/11/20;00:00:00;76.2040000;76.2405800;76.1430000;76.1710000;24847
21/11/20;01:00:00;76.1710000;76.3086000;75.9510000;76.2150000;649
21/11/20;02:00:00;76.2701000;76.2701000;76.1604000;76.1655000;12
21/11/20;03:00:00;75.9510000;75.9510000;75.9510000;75.9510000;1
22/11/20;21:00:00;75.9510000;75.9510000;75.9510000;75.9510000;1
22/11/20;23:00:00;76.3170000;76.3170000;76.3170000;76.3170000;1
23/11/20;00:00:00;76.1970000;76.3170000;76.1970000;76.1970000;5
23/11/20;01:00:00;75.9510000;76.1970000;75.9510000;76.1860000;14
23/11/20;02:00:00;76.1370000;76.3154000;76.1370000;76.1800000;150
23/11/20;03:00:00;76.1770000;76.2753000;76.1280000;76.1710000;1924
23/11/20;04:00:00;76.1720000;76.2925000;76.1250000;76.2925000;534
23/11/20;05:00:00;76.2749000;76.2845000;76.1560000;76.1580000;118
23/11/20;06:00:00;76.1590000;76.3086000;76.1430000;76.1761000;250
23/11/20;07:00:00;76.1890000;76.2889000;76.1560000;76.1560000;86
23/11/20;08:00:00;76.1890000;76.2758000;75.9300000;76.0370000;547
23/11/20;09:00:00;76.0577000;76.1245000;75.9280000;76.0530000;778
23/11/20;10:00:00;76.0760000;76.3610000;75.9520000;76.0400000;1673
23/11/20;11:00:00;76.0594000;76.0770000;75.5562000;75.6170000;79062
23/11/20;12:00:00;75.5692000;75.7540000;75.5175000;75.7225000;72828
23/11/20;13:00:00;75.7319000;75.9849100;75.6320000;75.8811000;91542
23/11/20;14:00:00;75.8671000;75.9832000;75.7754000;75.9232500;68280
23/11/20;15:00:00;75.9200000;76.0079000;75.8084000;75.8917000;77694
23/11/20;16:00:00;75.8975000;76.0011100;75.7691000;75.9000000;62281
23/11/20;17:00:00;75.8570000;75.9405600;75.7490000;75.8550000;74391
23/11/20;18:00:00;75.8102000;76.1426000;75.7547000;76.1300000;45759
23/11/20;19:00:00;76.1191000;76.5353100;76.0669000;76.4525000;49232
23/11/20;20:00:00;76.4525000;76.5126000;76.1770000;76.2775000;40782
23/11/20;21:00:00;76.2775000;76.3396000;76.1580000;76.2163000;24148
23/11/20;22:00:00;76.2250000;76.2819000;76.1150000;76.2400000;28616
23/11/20;23:00:00;76.2315000;76.2655900;76.1220000;76.1806100;19757
24/11/20;00:00:00;76.1750000;76.2173100;76.0650000;76.1030000;16556
24/11/20;01:00:00;76.1234000;76.1981000;76.0160000;76.0499000;390
24/11/20;02:00:00;76.0747000;76.1303000;75.8480000;76.0544000;240
24/11/20;03:00:00;76.0012000;76.0705000;75.8320000;76.0205000;998
24/11/20;04:00:00;75.9130000;76.0450000;75.8130000;75.8600000;384
24/11/20;05:00:00;75.8600000;76.0393000;75.8430000;76.0226000;587
24/11/20;06:00:00;75.8590000;76.0756000;75.8210000;75.8720000;480
24/11/20;07:00:00;75.8720000;76.0580000;75.8370000;75.8670000;462
24/11/20;08:00:00;75.8480000;75.9930000;75.8420000;75.8670000;425
24/11/20;09:00:00;75.8810000;75.9944000;75.8230000;75.8722000;598
24/11/20;10:00:00;75.8820000;75.8905000;75.7890000;75.8050000;1088
24/11/20;11:00:00;75.8380000;75.9338000;75.7199000;75.8500000;66437
24/11/20;12:00:00;75.8500000;75.9213000;75.6253000;75.9099800;69540
24/11/20;13:00:00;75.9004000;75.9960100;75.8138000;75.8900000;55037
24/11/20;14:00:00;75.8900000;76.1130800;75.8345000;75.9850000;51325
24/11/20;15:00:00;75.9960000;76.0890000;75.8767000;75.9775000;42130
24/11/20;16:00:00;75.9835000;76.1594000;75.9162000;76.0275000;67596
24/11/20;17:00:00;76.0275000;76.0648000;75.8355000;76.0057100;57999
24/11/20;18:00:00;76.0057000;76.1515000;75.7460000;75.9018600;49325
24/11/20;19:00:00;75.8806000;75.9097000;75.6663000;75.7904000;47436
24/11/20;20:00:00;75.7902000;75.7902000;75.2931000;75.5675000;65382
24/11/20;21:00:00;75.5709000;75.6020000;75.4027000;75.4807100;26700
24/11/20;22:00:00;75.4808000;75.5861800;75.4599000;75.5590000;35577
24/11/20;23:00:00;75.5525000;75.6261100;75.4415000;75.4955100;35996
25/11/20;00:00:00;75.4907000;75.5292900;75.3944000;75.4417000;26259
25/11/20;01:00:00;75.4240000;75.5620000;75.3410000;75.3720000;1464
25/11/20;02:00:00;75.4275000;75.5962000;75.3170000;75.4400000;595
25/11/20;03:00:00;75.3740000;75.4900000;75.3030000;75.4069000;501
25/11/20;04:00:00;75.3800000;75.4725000;75.2990000;75.3940000;740
25/11/20;05:00:00;75.3540000;75.4861000;75.3540000;75.4040000;767
25/11/20;06:00:00;75.4040000;75.4977000;75.3440000;75.4440000;859
25/11/20;07:00:00;75.4439000;75.5980000;75.3420000;75.4860000;1195
25/11/20;08:00:00;75.4857000;75.5630000;75.3880000;75.4560000;953
25/11/20;09:00:00;75.4160000;75.4928000;75.3850000;75.4300000;653
25/11/20;10:00:00;75.4926000;75.5660000;75.4070000;75.4870000;1402
25/11/20;11:00:00;75.5133000;75.6216100;75.3653000;75.4266000;62940
25/11/20;12:00:00;75.4281000;75.5163100;75.2688000;75.4400000;89688
25/11/20;13:00:00;75.3908000;75.5300000;75.3164000;75.4203000;115827
25/11/20;14:00:00;75.4203000;75.7182500;75.4130000;75.6692500;100045
25/11/20;15:00:00;75.6690400;75.7500000;75.5387000;75.6022100;85536
25/11/20;16:00:00;75.6009500;75.6661000;75.4692000;75.6475000;101740
25/11/20;17:00:00;75.6342000;75.7200000;75.4976000;75.6575000;84258
25/11/20;18:00:00;75.6138000;75.8929000;75.5952000;75.8400000;97285
25/11/20;19:00:00;75.8629000;75.9744000;75.7469000;75.9257100;54540
25/11/20;20:00:00;75.9058000;75.9747100;75.6662000;75.7960000;47114
25/11/20;21:00:00;75.7539000;75.8059100;75.5310000;75.5800000;31727
25/11/20;22:00:00;75.5759000;75.6731000;75.5013000;75.5945000;33802
25/11/20;23:00:00;75.5650000;75.6217000;75.4800000;75.5100000;41771
26/11/20;00:00:00;75.5200000;75.5665100;75.4260000;75.4492000;19931
26/11/20;01:00:00;75.4340000;75.6110000;75.3940000;75.4543000;522
26/11/20;02:00:00;75.4621000;75.6895000;75.4080000;75.4240000;193
26/11/20;03:00:00;75.4270000;75.6413000;75.4070000;75.6236000;172
26/11/20;04:00:00;75.5950000;75.6283000;75.4180000;75.4200000;280
26/11/20;05:00:00;75.5020000;75.6559000;75.3980000;75.5380000;433
26/11/20;06:00:00;75.5797000;75.6503000;75.4010000;75.6023000;141
26/11/20;07:00:00;75.5966000;75.6221000;75.4160000;75.5963000;133
26/11/20;08:00:00;75.4400000;75.6491000;75.3810000;75.4380000;639
26/11/20;09:00:00;75.4781000;75.5480000;75.3480000;75.4955000;1390
26/11/20;10:00:00;75.4390000;75.6520000;75.3840000;75.4970000;1876
26/11/20;11:00:00;75.5192000;75.6360000;75.2544000;75.4775000;85205
26/11/20;12:00:00;75.4645000;75.6566000;75.3311000;75.5505000;98325
26/11/20;13:00:00;75.6021400;75.6915500;75.4506000;75.6139400;79066
26/11/20;14:00:00;75.6110000;75.6215100;75.4910000;75.5273000;47852
26/11/20;15:00:00;75.5275000;75.6260000;75.4760000;75.5914000;42099
26/11/20;16:00:00;75.6050000;75.6890000;75.5460000;75.6850000;36299
26/11/20;17:00:00;75.6709000;75.7612000;75.5885000;75.6900000;45283
26/11/20;18:00:00;75.6947100;75.7110000;75.5410000;75.6942100;33888
26/11/20;19:00:00;75.6830000;75.7200000;75.5738000;75.6410000;20499
26/11/20;20:00:00;75.6500000;75.6971000;75.5380000;75.6914100;20989
26/11/20;21:00:00;75.6924000;75.7099000;75.6100000;75.6579300;13627
26/11/20;22:00:00;75.6499000;75.6976000;75.5920000;75.6950000;5000
26/11/20;23:00:00;75.6880000;75.7166000;75.6190000;75.6759900;6298
27/11/20;00:00:00;75.6730000;75.7100000;75.5860000;75.6682000;7145
27/11/20;01:00:00;75.6681000;75.6948000;75.5820000;75.6515000;279
27/11/20;02:00:00;75.6485000;75.7016000;75.5580000;75.6660000;82
27/11/20;03:00:00;75.5800000;75.6896000;75.5360000;75.5870000;282
27/11/20;04:00:00;75.6709000;75.6884000;75.5870000;75.6040000;300
27/11/20;05:00:00;75.6040000;75.6881000;75.5960000;75.6806000;164
27/11/20;06:00:00;75.6040000;75.6908000;75.5930000;75.6100000;1113
27/11/20;07:00:00;75.6140000;75.6919000;75.5950000;75.6461000;776
27/11/20;08:00:00;75.6300000;75.6684000;75.5790000;75.6260000;642
27/11/20;09:00:00;75.6210000;75.7300000;75.5750000;75.6500000;870
27/11/20;10:00:00;75.7125000;75.7200000;75.5320000;75.5770000;1218
27/11/20;11:00:00;75.6038000;75.9463000;75.5330000;75.8561000;49861
27/11/20;12:00:00;75.8466000;75.9641100;75.6908000;75.8225000;71455
27/11/20;13:00:00;75.8225000;75.9500000;75.7557000;75.8485000;66579
27/11/20;14:00:00;75.8142000;75.9683100;75.7813000;75.9340000;88410
27/11/20;15:00:00;75.9375000;76.3176900;75.8578000;76.2440000;64282
27/11/20;16:00:00;76.2303000;76.3025000;76.1257000;76.1385000;61081
27/11/20;17:00:00;76.1850000;76.3093400;75.9708000;76.0206000;79048
27/11/20;18:00:00;76.0675000;76.1298900;75.9370000;76.0071000;64405
27/11/20;19:00:00;76.0200000;76.0777800;75.8460000;76.0177000;67921
27/11/20;20:00:00;76.0177000;76.0735000;75.9016000;76.0334100;32304
27/11/20;21:00:00;76.0333000;76.0609100;75.9300000;75.9900000;20582
27/11/20;22:00:00;75.9900000;76.0313000;75.9350000;76.0055000;7718
27/11/20;23:00:00;75.9970000;76.0500000;75.8977000;75.9689000;11906
28/11/20;00:00:00;75.9405000;76.0700000;75.7760000;76.0330000;14858
28/11/20;01:00:00;76.0326000;76.0638000;75.7840000;75.9980000;404
28/11/20;02:00:00;75.9666000;75.9925000;75.8050000;75.9925000;12
